Pedido;Data Cadastro;Produto;Descrição Produto;Quantidade Compra;Unidade de Compra;Preço Unit. Compra;Fornecedor;Descrição Fornecedor;Situação Pedido;Previsão Entrega Inicial;Previsão Entrega Atual;Comprador;Nome Comprador;Condição Pagamento;Descrição Condição Pagamento;Data Recebimentos;Máscara de Entrada
59470;17/11/2023;202626;Mono Cabo 50mm 5MT 36KD Evo R7-4 REF160.1310Binzel;2;PC;1.437,00;20821;BLU SOLDAS FERRAMENTAS  LTDA.;Atendido;22/11/2023;22/11/2023;55;Gabriel André Bertram;12;28/42/56 DIAS;05/12/2023;4.01.09.02.01.00049
55115;10/02/2023;202627;Placa Cavidade 8-2 G3/8' BSP - Aluminio;12;PC;95;23788;THALES GEORG GRAMKOW;Atendido;10/02/2023;10/02/2023;109;Marcia - Compras;26;28/56;28/02/2023;1.23.01.01.01.00658
58733;06/10/2023;202627;Placa Cavidade 8-2 G3/8' BSP - Aluminio;4;PC;95;23788;THALES GEORG GRAMKOW;Atendido;30/11/2023;30/11/2023;109;Marcia - Compras;26;28/56;13/11/2023;1.23.01.01.01.00658
55218;17/02/2023;202634;Suporte Tubo Leve Tam2 15,0 PP REF: SRS0215PP;50;PC;2,55;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00659
55921;13/04/2023;202634;Suporte Tubo Leve Tam2 15,0 PP REF: SRS0215PP;32;PC;2,55;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00659
59038;24/10/2023;202634;Suporte Tubo Leve Tam2 15,0 PP REF: SRS0215PP;44;PC;2,55;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00659
55490;07/03/2023;202635;Paraf Esp M6x39 Bracadeira Tubo Simples REF: SRSAF;15;PC;1,05;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;07/03/2023;07/03/2023;109;Marcia - Compras;26;28/56;07/03/2023;1.23.01.01.01.00660
55523;08/03/2023;202635;Paraf Esp M6x39 Bracadeira Tubo Simples REF: SRSAF;70;PC;6,928;20134;HENNINGS VED. HIDRAUL. PNEUM. LTDA.;Atendido;08/03/2023;08/03/2023;109;Marcia - Compras;6;28 DIAS;13/03/2023;1.23.01.01.01.00660
59038;24/10/2023;202635;Paraf Esp M6x39 Bracadeira Tubo Simples REF: SRSAF;44;PC;1,05;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00660
59065;25/10/2023;202635;Paraf Esp M6x39 Bracadeira Tubo Simples REF: SRSAF;5;PC;6,928;20134;HENNINGS VED. HIDRAUL. PNEUM. LTDA.;Atendido;30/10/2023;30/10/2023;109;Marcia - Compras;44;Antecipado;17/11/2023;1.23.01.01.01.00660
55218;17/02/2023;202636;Placa Cob P/Sup Tubo Simple Leve Tam2 REF: SRSDP2;28;PC;1,35;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00661
55921;13/04/2023;202636;Placa Cob P/Sup Tubo Simple Leve Tam2 REF: SRSDP2;16;PC;1,35;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00661
59038;24/10/2023;202636;Placa Cob P/Sup Tubo Simple Leve Tam2 REF: SRSDP2;22;PC;1,35;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00661
55218;17/02/2023;202637;Paraf Sext M6x35 - 10.9 - ISO4017;56;PC;0,32;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.24.01.01.01.00125
55921;13/04/2023;202637;Paraf Sext M6x35 - 10.9 - ISO4017;32;PC;0,32;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.24.01.01.01.00125
59038;24/10/2023;202637;Paraf Sext M6x35 - 10.9 - ISO4017;44;PC;0,32;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.24.01.01.01.00125
56016;18/04/2023;202638;Kit ABS 3E (1+1+1) WABCO 400 606 893 0;1;PC;3.392,53;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;08/05/2023;26/05/2023;109;Marcia - Compras;9;28/42 DIAS;09/05/2023;1.20.07.03.01.00084
56993;27/06/2023;202638;Kit ABS 3E (1+1+1) WABCO 400 606 893 0;1;PC;3.392,53;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;17/07/2023;17/07/2023;109;Marcia - Compras;9;28/42 DIAS;18/07/2023;1.20.07.03.01.00084
55658;22/03/2023;202639;Modulo Val Niv + Valv Rot WABCO-400 652 494 0;3;PC;803,22;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;03/04/2023;25/04/2023;109;Marcia - Compras;9;28/42 DIAS;18/04/2023;1.20.08.01.01.00288
56016;18/04/2023;202639;Modulo Val Niv + Valv Rot WABCO-400 652 494 0;1;PC;803,22;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;08/05/2023;26/05/2023;109;Marcia - Compras;9;28/42 DIAS;09/05/2023;1.20.08.01.01.00288
56989;27/06/2023;202639;Modulo Val Niv + Valv Rot WABCO-400 652 494 0;30;PC;736,28;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;05/07/2023;17/07/2023;109;Marcia - Compras;9;28/42 DIAS;20/07/2023;1.20.08.01.01.00288
59225;07/11/2023;202639;Modulo Val Niv + Valv Rot WABCO-400 652 494 0;16;PC;736,28;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;22/01/2024;31/01/2024;109;Marcia - Compras;9;28/42 DIAS;29/01/2024;1.20.08.01.01.00288
56016;18/04/2023;202640;Modulo Conexoes P/Suspensao Ar WABCO-400 652 280 0;1;PC;144,58;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;08/05/2023;26/05/2023;109;Marcia - Compras;9;28/42 DIAS;08/05/2023;1.20.08.01.01.00289
56993;27/06/2023;202640;Modulo Conexoes P/Suspensao Ar WABCO-400 652 280 0;1;PC;144,58;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;17/07/2023;17/07/2023;109;Marcia - Compras;9;28/42 DIAS;18/07/2023;1.20.08.01.01.00289
57427;25/07/2023;202640;Modulo Conexoes P/Suspensao Ar WABCO-400 652 280 0;10;PC;144,58;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;26/07/2023;14/08/2023;109;Marcia - Compras;9;28/42 DIAS;16/08/2023;1.20.08.01.01.00289
56016;18/04/2023;202641;Conexao Pn Reta 8xM12x1,5 WABCO 893 800 007 2;2;PC;8,895;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;08/05/2023;26/05/2023;109;Marcia - Compras;9;28/42 DIAS;08/05/2023;1.20.08.01.01.00290
56993;27/06/2023;202641;Conexao Pn Reta 8xM12x1,5 WABCO 893 800 007 2;2;PC;8,895;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;17/07/2023;17/07/2023;109;Marcia - Compras;9;28/42 DIAS;18/07/2023;1.20.08.01.01.00290
57427;25/07/2023;202641;Conexao Pn Reta 8xM12x1,5 WABCO 893 800 007 2;20;PC;8,895;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;26/07/2023;14/08/2023;109;Marcia - Compras;9;28/42 DIAS;14/08/2023;1.20.08.01.01.00290
56016;18/04/2023;202642;Modulo Conex Susp Ar 8x12x12x12WABCO-400 652 329 0;2;PC;103,9075;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;08/05/2023;26/05/2023;109;Marcia - Compras;9;28/42 DIAS;08/05/2023;1.20.08.01.01.00291
56993;27/06/2023;202642;Modulo Conex Susp Ar 8x12x12x12WABCO-400 652 329 0;2;PC;103,9075;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;17/07/2023;17/07/2023;109;Marcia - Compras;9;28/42 DIAS;18/07/2023;1.20.08.01.01.00291
57427;25/07/2023;202642;Modulo Conex Susp Ar 8x12x12x12WABCO-400 652 329 0;20;PC;103,9075;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;26/07/2023;14/08/2023;109;Marcia - Compras;9;28/42 DIAS;14/08/2023;1.20.08.01.01.00291
54639;13/01/2023;202643;Modulo Valvula 3/2 Vias 12mm WABCO-893 000 076 0;8;PC;375,22;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;16/01/2023;16/01/2023;109;Marcia - Compras;9;28/42 DIAS;18/01/2023;1.20.08.01.01.00292
56016;18/04/2023;202643;Modulo Valvula 3/2 Vias 12mm WABCO-893 000 076 0;2;PC;375,22;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;08/05/2023;26/05/2023;109;Marcia - Compras;9;28/42 DIAS;08/05/2023;1.20.08.01.01.00292
56993;27/06/2023;202643;Modulo Valvula 3/2 Vias 12mm WABCO-893 000 076 0;4;PC;375,22;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;17/07/2023;17/07/2023;109;Marcia - Compras;9;28/42 DIAS;18/07/2023;1.20.08.01.01.00292
57445;26/07/2023;202643;Modulo Valvula 3/2 Vias 12mm WABCO-893 000 076 0;12;PC;375,22;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;01/08/2023;01/08/2023;109;Marcia - Compras;9;28/42 DIAS;31/07/2023;1.20.08.01.01.00292
59722;06/12/2023;202643;Modulo Valvula 3/2 Vias 12mm WABCO-893 000 076 0;2;PC;375,22;24557;ZF AUTOMOTIVE BRASIL LTDA;Atendido;08/01/2024;08/01/2024;109;Marcia - Compras;9;28/42 DIAS;09/01/2024;1.20.08.01.01.00292
55929;13/04/2023;202654;Lanterna Int Bau Refrigerado Bivolt Ref:2269;50;PC;20,46;22472;SINALSUL INDUSTRIA DE AUTO PECAS LTDA;Atendido;15/05/2023;15/05/2023;109;Marcia - Compras;12;28/42/56 DIAS;26/05/2023;1.05.01.01.02.00094
56294;09/05/2023;202654;Lanterna Int Bau Refrigerado Bivolt Ref:2269;60;PC;20,46;22472;SINALSUL INDUSTRIA DE AUTO PECAS LTDA;Atendido;05/06/2023;23/06/2023;109;Marcia - Compras;12;28/42/56 DIAS;16/06/2023 - 04/07/2023;1.05.01.01.02.00094
56607;31/05/2023;202668;Tirante Inf Pescoco 4500mm (DOB-319) SR Ref;12;PC;42,37;23245;MAXICORT INDUSTRIA DE ARTEFATOS EST. METAL LTDA EPP;Atendido;01/06/2023;06/06/2023;109;Marcia - Compras;6;28 DIAS;01/06/2023;5.17.02.02.01.00158
54838;26/01/2023;202674;Adaptador Interno Rosca Ext. PE 1;2;PC;18;24618;AMORIM AUTO PECAS E SERVICOS LTDA;Atendido;26/01/2023;26/01/2023;55;Gabriel André Bertram;53;OUTROS;27/01/2023;4.01.14.01.02.00279
54709;17/01/2023;202677;Chapa 6,35(1/4')1000x4000mm A36;6.760,00;KG;6,07;20878;PANATLANTICA CATARINENSE S.A.;Atendido;23/01/2023;26/01/2023;109;Marcia - Compras;12;28/42/56 DIAS;26/01/2023;1.01.01.03.01.00010
54817;25/01/2023;202677;Chapa 6,35(1/4')1000x4000mm A36;3.355,00;KG;6,07;20878;PANATLANTICA CATARINENSE S.A.;Atendido;26/01/2023;26/01/2023;109;Marcia - Compras;12;28/42/56 DIAS;26/01/2023;1.01.01.03.01.00010
55573;14/03/2023;202677;Chapa 6,35(1/4')1000x4000mm A36;6.000,00;KG;5,8;20878;PANATLANTICA CATARINENSE S.A.;Atendido;20/03/2023;20/03/2023;109;Marcia - Compras;12;28/42/56 DIAS;21/03/2023;1.01.01.03.01.00010
56192;28/04/2023;202677;Chapa 6,35(1/4')1000x4000mm A36;4.000,00;KG;5,95;20878;PANATLANTICA CATARINENSE S.A.;Atendido;15/05/2023;15/05/2023;109;Marcia - Compras;12;28/42/56 DIAS;17/05/2023;1.01.01.03.01.00010
57051;30/06/2023;202677;Chapa 6,35(1/4')1000x4000mm A36;9.000,00;KG;5,5;20878;PANATLANTICA CATARINENSE S.A.;Atendido;10/07/2023;10/07/2023;109;Marcia - Compras;12;28/42/56 DIAS;06/07/2023;1.01.01.03.01.00010
58077;30/08/2023;202677;Chapa 6,35(1/4')1000x4000mm A36;5.000,00;KG;5,19;24303;DOX BRASIL INDUSTRIA E COMERCIO DE METAIS LTDA;Atendido;18/09/2023;18/09/2023;109;Marcia - Compras;14;30/45/60 DIAS;18/09/2023;1.01.01.03.01.00010
59165;31/10/2023;202677;Chapa 6,35(1/4')1000x4000mm A36;2.000,00;KG;5,05;20878;PANATLANTICA CATARINENSE S.A.;Atendido;27/11/2023;27/11/2023;109;Marcia - Compras;12;28/42/56 DIAS;29/11/2023;1.01.01.03.01.00010
59943;18/12/2023;202677;Chapa 6,35(1/4')1000x4000mm A36;8.000,00;KG;5,05;20878;PANATLANTICA CATARINENSE S.A.;Atendido;29/01/2024;29/01/2024;109;Marcia - Compras;12;28/42/56 DIAS;30/01/2024;1.01.01.03.01.00010
58773;09/10/2023;202688;CJ SUPORTE DIANTEIRO ESTAMPADO TM DIR C/ FUNDO                                                                IBERO - 100067;1;CJ;227,49;23303;IBERO INDUSTRIA BRASILEIRA DE EQUIP. RODOV. S A;Atendido;11/10/2023;31/01/2024;109;Marcia - Compras;26;28/56;26/06/2024;1.20.04.02.01.00449
58773;09/10/2023;202689;CJ SUPORTE DIANTEIRO ESTAMPADO TM ESQ C/ FUNDO                                                                IBERO - 100068;1;CJ;227,49;23303;IBERO INDUSTRIA BRASILEIRA DE EQUIP. RODOV. S A;Atendido;11/10/2023;31/05/2024;109;Marcia - Compras;26;28/56;26/06/2024;1.20.04.02.01.00450
54726;18/01/2023;202722;Paraf Sext M16x70x1,50mm 10.9 Znc;1;CT;563,5;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;20/01/2023;31/01/2023;55;Gabriel André Bertram;6;28 DIAS;27/01/2023;1.04.01.09.01.00710
59787;08/12/2023;202722;Paraf Sext M16x70x1,50mm 10.9 Znc;2;CT;487,4789;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;15/12/2023;13/01/2024;55;Gabriel André Bertram;6;28 DIAS;15/01/2024 - 14/02/2024;1.04.01.09.01.00710
54583;09/01/2023;202784;Barra Quadrada Aluminio Macico 5' (127mm) x 1000mm - 6351-T6;44,25;KG;30,9;23356;ALUMIPLAST;Atendido;09/01/2023;09/01/2023;109;Marcia - Compras;6;28 DIAS;10/01/2023;1.02.03.01.15.00004
58732;06/10/2023;202784;Barra Quadrada Aluminio Macico 5' (127mm) x 1000mm - 6351-T6;88,5;KG;27,2;22840;ALUMIPLAST COMERCIO DE METAIS LTDA;Atendido;16/10/2023;06/11/2023;109;Marcia - Compras;6;28 DIAS;07/11/2023;1.02.03.01.15.00004
54618;11/01/2023;202785;Caixa Ferramenta - 500Hx600Lx560P mm - Eletromeca - Chapa Aco 1,90mm, Sem Divisoria, Borracha Especial, Fecho Com Engate Lateral e Chave Com Segredo, Pintura Eletrostatica Preta.;6;UN;1.173,94;21130;ELETROMECA METALUR.CASAGRANDE LTDA.;Atendido;16/01/2023;06/02/2023;109;Marcia - Compras;6;28 DIAS;23/01/2023;1.05.01.11.04.00073
55587;15/03/2023;202796;Chapa 12,70(1/2)1500x3000mm ASTM A 572 G50;914;KG;7,46;22055;BENAFER SA COMERCIO E INDUSTRIA;Atendido;27/03/2023;23/03/2023;109;Marcia - Compras;14;30/45/60 DIAS;28/03/2023;1.01.01.18.01.00034
56965;26/06/2023;202796;Chapa 12,70(1/2)1500x3000mm ASTM A 572 G50;2.742,00;KG;7,26;22055;BENAFER SA COMERCIO E INDUSTRIA;Atendido;28/06/2023;28/06/2023;109;Marcia - Compras;14;30/45/60 DIAS;07/07/2023;1.01.01.18.01.00034
59595;28/11/2023;202796;Chapa 12,70(1/2)1500x3000mm ASTM A 572 G50;1.080,00;KG;6,76;23707;BENAFER S/A;Atendido;04/12/2023;11/12/2023;109;Marcia - Compras;14;30/45/60 DIAS;14/12/2023;1.01.01.18.01.00034
60015;20/12/2023;202796;Chapa 12,70(1/2)1500x3000mm ASTM A 572 G50;1.800,00;KG;6,42;22055;BENAFER SA COMERCIO E INDUSTRIA;Atendido;15/01/2024;15/01/2024;109;Marcia - Compras;14;30/45/60 DIAS;12/01/2024;1.01.01.18.01.00034
59038;24/10/2023;202805;Conexao Reducao Macho-Femea ED - 1.1/2'x3/4' BSP;3;PC;39,98;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00662
59307;10/11/2023;202835;Porca Sext M12 - Inox;2;PC;1,205;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;10/11/2023;10/11/2023;55;Gabriel André Bertram;6;28 DIAS;13/11/2023;1.04.02.01.03.00042
55218;17/02/2023;202838;Valvula de Esfera de 3 Vias Alta Pressão - 1/2'BSR - 3 BKR 13 LK;2;PC;180;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00663
55921;13/04/2023;202838;Valvula de Esfera de 3 Vias Alta Pressão - 1/2'BSR - 3 BKR 13 LK;2;PC;180;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00663
59038;24/10/2023;202838;Valvula de Esfera de 3 Vias Alta Pressão - 1/2'BSR - 3 BKR 13 LK;2;PC;180;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00663
55218;17/02/2023;202839;Valvula de Esfera 2 Vias Alta Pressão - 1/4'BSP - BKR 06;1;PC;75;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00664
55921;13/04/2023;202839;Valvula de Esfera 2 Vias Alta Pressão - 1/4'BSP - BKR 06;1;PC;75;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00664
59038;24/10/2023;202839;Valvula de Esfera 2 Vias Alta Pressão - 1/4'BSP - BKR 06;1;PC;75;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00664
55218;17/02/2023;202840;Conexao Uniao Macho Aco - 15x1/2 BSP-L - XVR NW 13 HL ED;25;PC;10,5;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00665
55921;13/04/2023;202840;Conexao Uniao Macho Aco - 15x1/2 BSP-L - XVR NW 13 HL ED;25;PC;10,5;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00665
59038;24/10/2023;202840;Conexao Uniao Macho Aco - 15x1/2 BSP-L - XVR NW 13 HL ED;23;PC;10,5;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00665
55218;17/02/2023;202841;Conexao Uniao Macho Aco - 15x3/4 UNF-L  - XVU NW 13 HL 3/4;4;PC;10;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00666
55921;13/04/2023;202841;Conexao Uniao Macho Aco - 15x3/4 UNF-L  - XVU NW 13 HL 3/4;4;PC;10;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00666
59038;24/10/2023;202841;Conexao Uniao Macho Aco - 15x3/4 UNF-L  - XVU NW 13 HL 3/4;4;PC;10;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00666
55218;17/02/2023;202842;Conexao Uniao Macho Giratorio Aco - 12x3/8 BSP-L  - AOVR NW 10 L ED;4;PC;15,9;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00667
55371;28/02/2023;202842;Conexao Uniao Macho Giratorio Aco - 12x3/8 BSP-L  - AOVR NW 10 L ED;10;PC;20,15;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;28/02/2023;28/02/2023;109;Marcia - Compras;26;28/56;28/02/2023;1.23.01.01.01.00667
55921;13/04/2023;202842;Conexao Uniao Macho Giratorio Aco - 12x3/8 BSP-L  - AOVR NW 10 L ED;9;PC;20,15;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00667
59038;24/10/2023;202842;Conexao Uniao Macho Giratorio Aco - 12x3/8 BSP-L  - AOVR NW 10 L ED;9;PC;20,15;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00667
59335;13/11/2023;202842;Conexao Uniao Macho Giratorio Aco - 12x3/8 BSP-L  - AOVR NW 10 L ED;1;PC;20,15;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;13/11/2023;13/11/2023;55;Gabriel André Bertram;26;28/56;13/11/2023;1.23.01.01.01.00667
55218;17/02/2023;202843;Conexao Uniao Macho Giratorio Aco - 15x1/2 BSP-L  - AOVR NW 13 L ED;1;PC;19,9;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00668
55921;13/04/2023;202843;Conexao Uniao Macho Giratorio Aco - 15x1/2 BSP-L  - AOVR NW 13 L ED;1;PC;19,9;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00668
59038;24/10/2023;202843;Conexao Uniao Macho Giratorio Aco - 15x1/2 BSP-L  - AOVR NW 13 L ED;3;PC;19,9;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00668
60020;20/12/2023;202843;Conexao Uniao Macho Giratorio Aco - 15x1/2 BSP-L  - AOVR NW 13 L ED;1;PC;19,9;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;08/01/2024;08/01/2024;55;Gabriel André Bertram;26;28/56;08/01/2024;1.23.01.01.01.00668
55218;17/02/2023;202844;Conexao Uniao Reta Painel Aco - TB-15-L  - XSV NW 13 HL;12;PC;18,5;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00669
55921;13/04/2023;202844;Conexao Uniao Reta Painel Aco - TB-15-L  - XSV NW 13 HL;4;PC;18,5;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00669
59038;24/10/2023;202844;Conexao Uniao Reta Painel Aco - TB-15-L  - XSV NW 13 HL;12;PC;18,5;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00669
55218;17/02/2023;202845;Conexão Roscada Tipo Painel Aco - 15x1/2 BSP-L  - XSVR NW 13 HL ED;4;PC;16,8;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00670
55921;13/04/2023;202845;Conexão Roscada Tipo Painel Aco - 15x1/2 BSP-L  - XSVR NW 13 HL ED;4;PC;16,8;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00670
59038;24/10/2023;202845;Conexão Roscada Tipo Painel Aco - 15x1/2 BSP-L  - XSVR NW 13 HL ED;4;PC;42,05;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00670
55218;17/02/2023;202846;Conexao Uniao Joelho Igual Aco - TB15-L   - XW NW 13 HL;2;PC;17;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00671
55218;17/02/2023;202847;Conexao Uniao Joelho Giratorio Aco - TB15-L   - XVEWO NW 13 H;3;PC;25;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00672
55921;13/04/2023;202847;Conexao Uniao Joelho Giratorio Aco - TB15-L   - XVEWO NW 13 H;4;PC;25;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00672
59038;24/10/2023;202847;Conexao Uniao Joelho Giratorio Aco - TB15-L   - XVEWO NW 13 H;5;PC;25;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00672
55218;17/02/2023;202848;Conexao Joelho Orientavel Aco - 15x1/2 BSP-L   - XEWOR K NW 13 HL;7;PC;52;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00673
55921;13/04/2023;202848;Conexao Joelho Orientavel Aco - 15x1/2 BSP-L   - XEWOR K NW 13 HL;7;PC;52;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00673
59038;24/10/2023;202848;Conexao Joelho Orientavel Aco - 15x1/2 BSP-L   - XEWOR K NW 13 HL;7;PC;52;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;27/10/2023;27/11/2023;109;Marcia - Compras;26;28/56;04/12/2023;1.23.01.01.01.00673
55218;17/02/2023;202849;Conexao Uniao Tee Igual Aco - TB15-L   - XT NW 13 HL;5;PC;30;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;23/02/2023;23/02/2023;109;Marcia - Compras;26;28/56;24/02/2023;1.23.01.01.01.00674
55921;13/04/2023;202849;Conexao Uniao Tee Igual Aco - TB15-L   - XT NW 13 HL;9;PC;30;21032;HANSA-FLEX DO BRASIL LTDA.;Atendido;17/04/2023;17/04/2023;109;Marcia - Compras;26;28/56;17/04/2023;1.23.01.01.01.00674
